id,prediction,polarity,subjectivity,compound,neg,neu,pos,mood,tweet,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls,emoji
1097781150401978369,1,-0.05,0.45,0.0,0.0,1.0,0.0,dominance,tamil nadu cm palaniswami expected arrive crowne plaza hotel chennai meet leaders talks earlier today sealed electoral pattali makkal katchi,Tue Feb 19 08:53:16 +0000 2019,151,1530,1775,False,0,alliance shows desperation emerge head singlelargest prepoll alliance results,Unknown,6,3,0,0,
1085053678208208896,1,-0.16,0.56,-0.4404,0.244,0.7559999999999999,0.0,dominance,reservation economically weak general category comes force via namo app,Tue Jan 15 05:58:50 +0000 2019,32669,228433,31836,False,0,modi tsunami elections gearing case west going start mamata tmc mps,Indian,4,1,0,1,
1083554385358188545,1,0.1,0.35,0.8316,0.0,0.6829999999999999,0.317,joy,yes meant women soft heart yet sheikh haseena ji thinks jihadi terorrist deserve mercy thats jihadis tell us praise pappu meant ji,Fri Jan 11 02:41:11 +0000 2019,19,2088,10,False,0,heartiest congratulations modi ji million people following worldwide twitter,Unknown,1,2,0,1,
1084765516986830849,1,0.8,1.0,0.9186,0.0,0.606,0.39399999999999996,dominance,prime minister narendra modi monday received firstever philip kotler presidential award award focuses triple people profit planet offered annually leader nation proud moment us,Mon Jan 14 10:53:47 +0000 2019,60470,17039,11209,False,46,voices within trying malign achievements govt personally govt cant anything mouth&amp good noone else pride prestige,Unknown,1,0,0,1,
1075048810991239174,1,0.0,0.0,0.0,0.0,1.0,0.0,sadness,falls tyrant regime hopeful…,Tue Dec 18 15:23:04 +0000 2018,3864,23156,82,False,8,falls tyrant regime hopefully prevails india kicks slowly thanks indian institutions,India,4,3,0,0,
1073449761548709888,1,-0.07,0.85,0.4019,0.0,0.526,0.474,dominance,non corrupt clean administration,Fri Dec 14 05:29:01 +0000 2018,36545,50471,2201,False,0,jumlas sc modiji super clean,New Delhi India,2,0,0,1,
1073439812705808384,1,-0.15,0.55,-0.2263,0.19699999999999998,0.687,0.11599999999999999,dominance,modi ji wants serve nation keep corrupt parties away shud politician shed statesmans role forget gdp fiscal deficit etc,Fri Dec 14 04:49:29 +0000 2018,8593,25383,47,False,0,mega exclusive money govt would much modi pm supporter remain,Unknown,1,9,0,0,
1092803459592740865,1,-0.1,0.5,-0.9201,0.502,0.498,0.0,anger,looks contemplating suicide upcoming lections saying worse choice country whole literally suicide considering tamil nadu,Tue Feb 05 15:13:42 +0000 2019,568,150,151,False,0,last remaining weapons modis arsenal.after unlikely swing voters mood sharply month crucial nda,Chennai Tamil Nadu,2,0,0,0,
1074635958266552322,1,0.75,0.95,0.6888,0.0,0.585,0.415,dominance,himalayan task done successfully history ppl dont vote termed ungrateful,Mon Dec 17 12:02:32 +0000 2018,22193,18609,1388,False,0,time come ji ji supportersjis forget congress gandhis et concentrate offer voters voters et come voting,AKHAND BHARAT,2,3,0,0,
1074904894237216768,1,0.6,0.9,0.4939,0.0,0.738,0.262,dominance,question modi kindly watch video know our democracy works voter,Tue Dec 18 05:51:12 +0000 2018,3673,21810,285,False,0,mps sanjay jaiswal anurag thakur nishikant given privilege motion notice secretary issue,Gurgaon India,2,0,0,1,
1093498277658386439,1,0.0,0.0,0.0,0.0,1.0,0.0,faith,election leader country🇮🇳jai hind🇮🇳,Thu Feb 07 13:14:40 +0000 2019,23,10,12,False,1,dear hindus🚩 approaching race time work hindus forget differences🙏 students employees professionals traders doctors rss day campaign aggressively show power💪 else repent🚩,Mira Road Mumbai,5,0,0,0,
1087353231917801472,1,0.0,0.0,0.0,0.0,1.0,0.0,dominance,hows josh asks prime minister narendra modi inauguration national museum indian cinema,Mon Jan 21 14:16:27 +0000 2019,10170,57198,722,False,0,khauf sir,India,8,0,0,1,
1097822244439580678,1,0.0,0.0,0.0,0.0,1.0,0.0,dominance,contest seats alliance tamil nadu,Tue Feb 19 11:36:34 +0000 2019,10275,4759,1716,False,0,announces electoral alliance seats tn present extremely delighted,New Delhi,3,0,0,0,
1090634864519512066,1,0.0,0.1,0.4019,0.0,0.838,0.162,dominance,gives ghosh vaakya reminds ho’ post politically leveraged infact used political party profile state election,Wed Jan 30 15:36:29 +0000 2019,14916,163803,9899,False,0,learnt lot upcoming thank us great interaction always,India,9,0,0,1,
1078531507776638977,1,0.0,0.0,0.0,0.0,1.0,0.0,dominance,launch nationwide campaigning march including agenda carving separate ministry election manifestos,Fri Dec 28 06:02:04 +0000 2018,3,625,141,False,0,alliance till total seats mp cg rj uk hp gj,Trivandrum India,2,4,0,0,
1080496489535885312,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,zero tonnes lakh tonnes superhighway,Wed Jan 02 16:10:12 +0000 2019,211350,19295,443,False,0,confident lok elections win majority pm via namo app,India,7,2,0,1,
1085824524434661376,1,0.0,0.0,0.1531,0.0,0.758,0.242,joy,took pledge cast upcomming election invite,Thu Jan 17 09:01:54 +0000 2019,35185,13002,429,False,0,jd(s reportedly planning lure mlas weaken polls jd(s likely support,Karnavati,6,5,0,1,
1087352342020681729,1,0.0,1.0,0.0,0.0,1.0,0.0,dominance,india likely surpass uk world’s largest economy rankings pwc,Mon Jan 21 14:12:55 +0000 2019,10170,57198,722,False,0,opposition staring defeat elections vilifying electronic voting machines pm modi,India,8,0,0,1,
1083297028216635393,1,0.0,0.5,0.8271,0.0,0.58,0.42,joy,pm modi open alliances cherished friends hint looking strengthen nda tamil nadu ahead lok elections,Thu Jan 10 09:38:32 +0000 2019,6,45005,16620,False,0,failed development raked temple issue,Unknown,5,0,0,2,
1083621888507764746,1,0.0,0.0,0.5106,0.0,0.769,0.231,joy,poonam devi expresses gratitude getting pucca house pradhan mantri awaas yojana via,Fri Jan 11 07:09:25 +0000 2019,46676,159701,1665,False,15,congi talking lo kar lo donkey lecturing horns ek itni kar raha hai hitler ke liye daring,Vande Mataram,3,1,0,1,
1086933315838504965,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,preparing modi,Sun Jan 20 10:27:51 +0000 2019,211,2594,369,False,0,win alliance uttar pradesh join primetime tiwari,Dubai,2,0,0,0,
1081578886264045569,1,0.0,0.0,0.1531,0.0,0.833,0.16699999999999998,dominance,kolkata temple wishes land election sri sri radha madhav,Sat Jan 05 15:51:15 +0000 2019,3545,2178,43,False,0,prime minister narendra modi visit today roll projects worth rs crore special function,Kolkata India,2,3,0,0,
1087044445525012480,1,0.3,1.0,-0.1027,0.213,0.6,0.187,dominance,powerful statement came speech yesterday saying poisoned minds couldnt yrs yrs,Sun Jan 20 17:49:26 +0000 2019,2668,666,34,False,0,parties common rival mission opposition unite modi lok polls,Uttarakhand India,9,0,0,0,
1092290517889478657,1,0.0,0.0,0.0,0.0,1.0,0.0,dominance,work family work nation” nitin gadkari,Mon Feb 04 05:15:27 +0000 2019,77,4142,5730,False,0,mamata government antidemocratic anarchic,India,8,2,0,1,
1077034474485870593,1,0.13,0.43,0.4767,0.062,0.769,0.16899999999999998,anger,awaken enough exploitation persecution looting muslim christian rule domination centuries vote hindu resurgence free modiji parliament elections,Mon Dec 24 02:53:23 +0000 2018,9100,42383,6398,False,1,our indeed strength honour part pm interaction workers pm speech motivated us win elections,Unknown,3,0,0,1,
1085569793787379712,1,0.0,0.1,0.0772,0.0,0.894,0.106,dominance,kati patang rss aur ki spiderman namo challenges our raga political ki…,Wed Jan 16 16:09:42 +0000 2019,436,447,27,False,3,kati patang rss aur ki spiderman namo challenges our raga political kite flying contest called splatter matter,Krypton,0,1,0,0,
1090646379079311361,1,-0.38,0.62,0.3412,0.0,0.7440000000000001,0.256,sadness,cant weak front mafia cant let use cor…,Wed Jan 30 16:22:14 +0000 2019,2188,9277,137,False,21,cant weak front mafia cant let use corrupt judiciary dis toll company using loot money everyone stop,Unknown,2,4,0,0,
1092487485135802369,1,0.0,0.05,0.3818,0.0,0.7759999999999999,0.22399999999999998,anger,dear mr desai done punching people outside garden plese consider,Mon Feb 04 18:18:08 +0000 2019,76,180,2,False,1,hope nation improve economic conditions india indians support elections give majority parliament,India,6,1,0,0,
1083246523519881216,1,0.0,0.75,-0.1477,0.28800000000000003,0.488,0.22399999999999998,faith,looks totally tactics anti modi team stop delay judgement insiders team may part indirectly showing supporter justice,Thu Jan 10 06:17:51 +0000 2019,20739,48344,483,False,0,thank ji vision planning implementation concept resulting in👇 non stop india via namo app,India,5,1,0,0,
1092010549070712833,1,0.0,0.0,0.4767,0.0,0.423,0.5770000000000001,dominance,greetings plz check dm regards,Sun Feb 03 10:42:58 +0000 2019,1094,1101,681,False,0,rally pothanur echanari welcomes our,#NY  #AMD #GZP #VNS,1,1,0,0,
1099695538700804097,1,0.0,0.55,0.0,0.0,1.0,0.0,dominance,national leaders santhosh vijay puranik meenakshi lekhi arrive tomorrow likely stock political situation,Sun Feb 24 15:40:22 +0000 2019,12,29637,8814,False,2,national leaders santhosh vijay puranik meenakshi lekhi arrive tomorrow likely stock political situation,Panaji Goa,4,7,0,0,
1092120606785589248,1,0.42,0.49,0.7615,0.141,0.47700000000000004,0.382,joy,despite chances clean sweep getting murkier ji govt wud dared use want ppl ask clear hint convinced win using,Sun Feb 03 18:00:17 +0000 2019,830,11930,52,False,0,divine spiritual people trust pm direct complete vote transfer across age groups core voter might far fetched,Unknown,5,1,0,0,
1083287368625459200,1,0.0,0.0,-0.1779,0.27399999999999997,0.5479999999999999,0.17800000000000002,sadness,resigned civil service challenge modi govt,Thu Jan 10 09:00:09 +0000 2019,362,221,61,False,0,pm interacts shares childhood journey politician,Kargil Ladakh,3,6,0,1,
1082689716808568833,1,0.0,0.0,0.4019,0.0,0.828,0.172,joy,opposed mann aap asaduddin owaisi aimim mp lalu yadev party rld people teach lesson,Tue Jan 08 17:25:18 +0000 2019,1409,2428,72,False,1,yet step govt achieve mission constitutional amendment presented today interested know party support party oppose,Unknown,2,9,0,0,
1082294165491335171,1,0.1,0.2,0.4019,0.0,0.847,0.153,dominance,time check real face political parties question reservation caste politics trump card longer going work others,Mon Jan 07 15:13:31 +0000 2019,127,82,52,False,1,time check real face political parties question reservation caste politics trump card longer going work others,Unknown,4,0,0,0,
1097445529687154688,1,0.0,0.0,0.0,0.0,1.0,0.0,joy,india receive indias protection,Mon Feb 18 10:39:38 +0000 2019,5,1344,2279,False,7,look achievements pm pm deserves term powerful india,new delh,3,0,0,0,
1075361929613369344,1,0.0,0.0,-0.34,0.545,0.455,0.0,sadness,decision humiliated non,Wed Dec 19 12:07:17 +0000 2018,197,1137,34,False,0,pm meet mps days dec ls polls,Unknown,7,6,0,0,
1083353502712238080,0,0.0,0.5,0.0,0.0,1.0,0.0,sadness,prakash raj meets kejriwal discusses ways address various issues,Thu Jan 10 13:22:57 +0000 2019,2012,156035,2519,False,0,alliance math right defeated akhilesh,Hyderabad,4,5,0,1,
1099334326108545025,1,0.3,0.2,-0.4023,0.40299999999999997,0.597,0.0,joy,anyway dont facing fun ends,Sat Feb 23 15:45:02 +0000 2019,63,2465,141,False,0,hope select good local candidates pune lok seat resolve local ensure good development improve quality life,India,8,0,0,1,
1086657198422401027,1,0.0,0.0,0.34,0.0,0.6759999999999999,0.324,joy,think played via pave lets se…,Sat Jan 19 16:10:39 +0000 2019,447,548,39,False,1,think played via pave lets todays added tally,Unknown,4,1,0,0,
1083656020361076736,1,0.0,0.1,0.0,0.0,1.0,0.0,dominance,actors ah election time starting square oh sir please🙏🏼,Fri Jan 11 09:25:03 +0000 2019,1998,183,481,False,0,delay verdict affect via read,Inside my head,2,0,0,0,arousal
1084666367347847168,1,0.5,0.5,0.2023,0.0,0.769,0.231,dominance,top sets target ls seats karnataka read,Mon Jan 14 04:19:48 +0000 2019,898,139531,2534,False,0,hold programs across country next months crowdsource manifesto polls,Mangalore India,2,0,0,1,
1082269582159560704,1,0.0,0.0,-0.34,0.28600000000000003,0.7140000000000001,0.0,anger,discrimination modi should resign should donate aap,Mon Jan 07 13:35:50 +0000 2019,3190,6661,294,False,0,yes time hindu must unite helps modiji jay hind,Rajkot,4,0,0,1,
1073595198641340416,1,0.26,0.59,0.7351,0.215,0.331,0.45399999999999996,joy,unfair call thief lown defaulter lol hmm translation semifinal may win simple majority may pm ready support,Fri Dec 14 15:06:56 +0000 2018,81,150193,2074,False,0,needs changes change priorities change ministers change spokespersons,Paris old EU,10,1,0,0,
1073265986990526466,1,0.03,0.55,0.0,0.0,1.0,0.0,dominance,part preparations elections seven wings partys agenda different sections society general secretary,Thu Dec 13 17:18:46 +0000 2018,333,511276,1984679,False,1,part preparations elections seven wings partys agenda different sections society general secretary,Mumbai India,3,0,0,1,
1084426492459634688,1,0.0,0.0,0.0,0.0,1.0,0.0,dominance,learning plans post chairperson sympathizes,Sun Jan 13 12:26:38 +0000 2019,5655,14673,219,False,0,exit signalled mps may jump ship,India,16,0,0,0,joy
1087258152826007552,1,0.0,0.0,0.0,0.0,1.0,0.0,anger,dosto sacche ho vote,Mon Jan 21 07:58:38 +0000 2019,14500,19023,797,False,1,dosto sacche ho vote arvind kejriwal crying,Kota India,3,4,0,0,
1079929452669427712,1,0.15,0.4,0.8316,0.0,0.529,0.47100000000000003,dominance,ensure quality education children remote villages secure girl child providing lpg thank securing nation years,Tue Jan 01 02:37:00 +0000 2019,27,522,74,False,8,happy calendar year friends ji our pm,Unknown,2,1,0,0,
1086282552829198336,1,0.8,0.4,0.6369,0.11599999999999999,0.556,0.32799999999999996,dominance,uttar pradesh minister leader claimed party would win seats saffron outfit lost power rule,Fri Jan 18 15:21:57 +0000 2019,743,193080,639188,False,2,former mp represented constituency twice announced resignation party friday,Mumbai,3,1,0,1,
1081910973865304064,1,0.0,0.0,0.0,0.0,1.0,0.0,anger,vote politics name formers,Sun Jan 06 13:50:51 +0000 2019,10626,19656,592,False,0,afford allow italian dynasty loot us,Udaipur India,1,1,0,1,
1098636251899617280,1,0.2,0.1,0.0,0.0,1.0,0.0,dominance,day indians wants our prime minister,Thu Feb 21 17:31:08 +0000 2019,31507,27672,2582,False,11,day indians wants our prime minister,AKHAND BHARAT,3,2,0,0,arousal
1087357812517138433,1,0.0,0.0,-0.4588,0.33299999999999996,0.667,0.0,dominance,attends event inspect tanks stage plan defeat,Mon Jan 21 14:34:39 +0000 2019,850,640,51,False,0,nation market,Ahmedabad,5,1,0,0,
1077435924919783424,1,0.0,0.0,0.2023,0.0,0.816,0.184,arousal,srcs section feels weeks ahead voting may spoil chances,Tue Dec 25 05:28:36 +0000 2018,1,2359,4,False,0,million thanks ji untiring efforts clean kashi,Mumbai India,3,11,0,1,
1085599554215456768,1,0.25,0.75,0.3818,0.0,0.7290000000000001,0.271,dominance,willing part ensure term hon pm modi majority,Wed Jan 16 18:07:57 +0000 2019,1746,1228,30,False,0,lot scope angle,Guwahati India,2,2,0,0,
1084353067204497408,1,0.12,0.23,0.7351,0.0,0.69,0.31,joy,want save future india give full support our p.m shri ji next upcoming elections know deserves chair primeminister india,Sun Jan 13 07:34:52 +0000 2019,96,235,11,False,0,hoodie reached son hoodie,Aligarh India,3,1,0,0,
1090939043683143686,1,0.33,0.69,0.3818,0.0,0.794,0.20600000000000002,dominance,message states elect mps loud clear prime leader writes satish misra,Thu Jan 31 11:45:11 +0000 2019,345,16253,1007,False,0,ahead elections haryana’s ruling krishan lal middha multicornered contest votes,Nariman Point Mumbai India,3,0,0,1,
1082978616873549825,1,1.0,1.0,0.5719,0.0,0.7090000000000001,0.29100000000000004,dominance,kaho dil se firse hats hukumdev yadav ji wonderful speech,Wed Jan 09 12:33:17 +0000 2019,1085,640,16,False,1,kaho dil se firse hats hukumdev yadav ji wonderful speech,Unknown,4,1,0,0,
1090529713326514176,1,0.0,0.5,0.34,0.0,0.821,0.179,joy,giving river indias longest railroad modi govt open indias longest river ropeway,Wed Jan 30 08:38:39 +0000 2019,4761,42167,2663,False,6,giving river indias longest railroad modi govt open indias longest river ropeway,मिथिलांचल India🇮🇳,0,1,0,0,
1093093385299058689,1,0.0,0.0,0.0,0.0,1.0,0.0,joy,should home,Wed Feb 06 10:25:46 +0000 2019,33060,22399,1613,False,2,should home ministry immediately else create religious unrest tn state central govt must step immediately,Tamil Nadu India,1,8,0,0,
1083369120979173382,1,0.0,0.0,-0.4404,0.326,0.674,0.0,dominance,delhi gathering data welfare scheme cause worry,Thu Jan 10 14:25:01 +0000 2019,2052,3224,87,False,3,delhi gathering data welfare scheme cause worry,Unknown,1,1,0,0,
1084653071312060416,1,0.0,0.0,0.4019,0.0,0.597,0.40299999999999997,joy,dont valid reason feel support,Mon Jan 14 03:26:58 +0000 2019,48,280,11,False,0,effects sp watch trailer,गुजरात भारत,2,2,0,0,
1098228586882813952,1,-0.5,1.0,0.3818,0.17300000000000001,0.494,0.33299999999999996,anger,might modi ji help request ask help money ways come guilty,Wed Feb 20 14:31:13 +0000 2019,10,1128,42,False,0,alliance upcoming seatsplit waste shivasenas drama come end strategy,Ahmedabad,4,5,0,0,
1097735929102401536,1,-0.05,0.45,0.0,0.0,1.0,0.0,sadness,sudden cancellation chennai visit instead piyush goyal expected come noon,Tue Feb 19 05:53:35 +0000 2019,23213,12300,423,False,1,sudden cancellation chennai visit instead piyush goyal expected come noon alliance facing delays announcement likely within hours,Chennai India,3,1,0,0,
1098234265836445698,1,0.8,0.4,0.7717,0.0,0.20600000000000002,0.794,dominance,adopt modi sarkar win creating,Wed Feb 20 14:53:47 +0000 2019,77,214,36,False,0,alliance upcoming seatsplit waste shivasenas drama come end strategy,London England,4,0,0,0,
1075909441579614208,1,0.29,0.54,0.0,0.0,1.0,0.0,arousal,call right,Fri Dec 21 00:22:54 +0000 2018,79,222,87,False,0,ally mount ljp threatening walk keep allies happy runup speaks tiwari primetime,Blue Earth MN,2,0,0,1,
1084013044617732096,1,0.0,0.0,0.34,0.0,0.556,0.444,sadness,pride fact taint us,Sat Jan 12 09:03:44 +0000 2019,604,554,101,False,1,pride fact taint us,जिला सतना मध्यप्रदेश मोबाईल नं,1,4,0,0,
1093451025367818240,1,0.8,0.9,-0.2263,0.198,0.659,0.14400000000000002,dominance,indian pms experienced poverty lal shastri pride india indianness ace investor rakesh jhunjhunwala,Thu Feb 07 10:06:54 +0000 2019,9966,47431,19502,False,28,completed survey namo app,Mumbai,3,1,0,0,
1084098428764856320,1,0.0,0.0,0.0,0.0,1.0,0.0,arousal,know difference,Sat Jan 12 14:43:01 +0000 2019,19963,23963,1574,False,2,know difference,Bangalore,2,1,0,0,
1081120494135492608,1,-0.5,1.0,0.4588,0.087,0.696,0.217,dominance,work towards modi power keep divisive corrupt goonda forces time should majority alone nda parties should add increase seats,Fri Jan 04 09:29:46 +0000 2019,19438,22771,1486,False,1,work towards modi power keep divisive corrupt goonda forces time should majority alone nda parties should add increase seats,Bangalore,3,3,0,0,
1088407487542452225,1,0.8,0.4,0.5859,0.0,0.6779999999999999,0.322,dominance,voter survey region led projected win lok seats while…,Thu Jan 24 12:05:41 +0000 2019,25288,22844,154,False,5,voter survey region led projected win lok seats projected win seats watch live updates,Kanpur India,4,1,0,0,
1077218650132668416,1,0.4,0.88,0.6249,0.0,0.728,0.272,dominance,great giant leap scheme achieve per cent electrification month end power minister,Mon Dec 24 15:05:14 +0000 2018,3202,5176,65,False,0,time know truth lies peddled congis,गुजरात भारत,2,1,0,1,dominance
1087603943755182081,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,ini…,Tue Jan 22 06:52:41 +0000 2019,36288,57940,2529,False,1,initiative stop lead nation next years kudos,नोएडा उत्तरप्रदेश (भारत),0,9,0,0,
1092485113286283264,1,0.0,0.0,0.0258,0.262,0.467,0.271,anger,think audience lies throughout speech hope votes,Mon Feb 04 18:08:43 +0000 2019,13442,11687,1372,False,4,think audience lies throughout speech hope votes,Surat Gujarat,2,2,0,0,
1090920293223194624,1,0.0,0.0,0.34,0.0,0.745,0.255,sadness,inculcating national pride memorials via namo app URL,Thu Jan 31 10:30:40 +0000 2019,292,17183,1064,False,1,inculcating national pride memorials via namo app,India 🇮🇳,2,1,0,1,
1077170467247509504,1,0.0,0.0,0.0,0.0,1.0,0.0,fear,day watching indian news channels,Mon Dec 24 11:53:46 +0000 2018,1602,88,47,False,0,fact accepted contest mere seats funds minority schemes equal rights hindus suffering making dr swmay fm tax middle class shows,New Delhi India,14,0,0,0,
1092038337207111680,1,0.0,0.1,-0.6808,0.317,0.594,0.08900000000000001,dominance,relentlessly hitting headlines mans greed power continues effect ji chances knowing cronies pm silent fearing,Sun Feb 03 12:33:23 +0000 2019,830,11930,52,False,0,spokesperson welcomes survey women vote lead india super power,Unknown,4,3,0,0,
1072912786542485504,1,0.35,0.65,0.4215,0.0,0.588,0.41200000000000003,arousal,true whatever need yu sir,Wed Dec 12 17:55:16 +0000 2018,3037,744,30,False,0,namo,Unknown,3,1,0,1,
1097573367152951296,1,0.3,1.0,-0.5574,0.33299999999999996,0.541,0.126,dominance,forget powerful weapon arsenal people india power vote government power carry cleansing process rotten system society,Mon Feb 18 19:07:37 +0000 2019,111264,271508,11431,False,4,stating core maharashtra chief minister devendra fadnavis today announced alliance parties, California.,1,3,0,0,
1084063295210811392,1,-0.05,0.2,0.1027,0.204,0.556,0.24100000000000002,sadness,modi government’s wide ranging promises lower middle class,Sat Jan 12 12:23:25 +0000 2019,133,44,4,False,1,modi government’s wide ranging promises lower middle class,New Delhi India,2,3,0,0,
1081096773634973696,1,-0.2,0.0,-0.2732,0.207,0.6509999999999999,0.142,arousal,feminists country today politician gladly destroy careers marriages families lives lust votes that?☝️,Fri Jan 04 07:55:31 +0000 2019,11944,6475,358,False,7,end start feeling failure media houses vernaculars unless creates cant win wars perceptions created lw ecosystem waves dont come everytime home.upset,Bangalore India,7,3,0,0,
1090977388471566337,1,0.0,0.0,0.6369,0.0,0.536,0.46399999999999997,joy,heartening meet enthusiast party meeting taluk discussed organisin…,Thu Jan 31 14:17:33 +0000 2019,4965,5029,208,False,134,heartening meet enthusiast party meeting taluk discussed organising party cadres upcoming explained various welfare programmes schemes union govt,Unknown,3,1,0,0,
1085365371316649985,1,0.0,0.07,0.0,0.213,0.574,0.213,fear,modi governments tenure highest growth lowest inflation last years,Wed Jan 16 02:37:24 +0000 2019,3363,8216,79,False,9,modi governments tenure highest growth lowest inflation last years,Jabalpur,1,1,0,0,
1087911161905836035,1,0.0,0.0,0.0,0.0,1.0,0.0,joy,medicine needed need heal wound(corruption life,Wed Jan 23 03:13:28 +0000 2019,29670,19330,273,False,0,feeling may contest election southernmost constituency kanyakumari northernmost constituency ladakh modi always surprises😍,Bharat,2,1,0,0,
1093181883687620608,1,0.0,0.0,0.34,0.0,0.294,0.706,joy,pride india,Wed Feb 06 16:17:26 +0000 2019,8348,13232,2979,False,1,government’s track record splendid nda cleaned upa’s mess’ noted economist arvind panagariya,RTing +VeNEET Tweets since2016,2,0,0,1,joy
1087341962515152896,1,0.0,0.0,0.4404,0.0,0.674,0.326,dominance,rightful people vote truly come know what…,Mon Jan 21 13:31:40 +0000 2019,32931,30824,522,False,25,rightful people vote truly come know minority,Sanganer India,1,3,0,0,
1090747838403883008,1,0.27,0.23,0.7845,0.0,0.653,0.34700000000000003,dominance,nda cross nda win seats fall short majority predicts poll presstitutes always downplay modi popularity,Wed Jan 30 23:05:24 +0000 2019,16735,421258,57123,False,1,presstitutes always downplay modi popularity nda cross nda win seats fall short majority predicts poll,Unknown,1,0,0,1,sad
1086312067974483969,1,-0.11,0.42,-0.7184,0.45799999999999996,0.292,0.25,anger,slap face motivated economists rajan failed mms need apologize nation fear mongering misleading right,Fri Jan 18 17:19:14 +0000 2019,9496,11185,119,False,0,inflation lpg coverage toilet coverage coverage electricity optical village roads,India,2,1,0,1,
1079676142330699781,1,0.45,0.6,0.4019,0.0,0.838,0.162,dominance,ji plans transform lives age group par developed nations started implementing ideas support asks elect,Mon Dec 31 09:50:26 +0000 2018,20244,53279,855,False,0,thank efforts last nation,Unknown,1,4,0,0,dominance
1085006612555857920,1,0.1,0.38,0.4019,0.0,0.426,0.574,joy,clearly something dont,Tue Jan 15 02:51:49 +0000 2019,579,830,102,False,4,clearly something dont,Delhi,4,3,0,0,
1080143969068011520,1,0.0,0.0,0.0,0.0,1.0,0.0,fear,reply pm modi wave lion always king jungle dont…,Tue Jan 01 16:49:24 +0000 2019,4122,80144,1960,False,4,reply pm modi wave lion always king jungle dont estimate roar knows,Mumbai.,0,2,0,0,
1083743873065672704,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,course,Fri Jan 11 15:14:08 +0000 2019,209818,453103,4326,False,2,pm modi exactly father lal shastris son likening pm narendra modi father sunil shastri pm modi working exactly father raising honour india world,भारत,1,13,0,0,
1084340237378015233,1,-0.5,1.0,-0.34,0.706,0.294,0.0,sadness,unfortunately ministers,Sun Jan 13 06:43:53 +0000 2019,44439,55421,2782,False,6,unfortunately ministers speak conviction passion governments achievements,New Delhi India,0,5,0,0,
1079586098446249984,1,0.0,0.0,0.4404,0.0,0.256,0.7440000000000001,joy,our hope,Mon Dec 31 03:52:38 +0000 2018,159872,92973,1255,False,0,got india mug namo merchandise good product prompt delivery service,Mumbai India,5,1,0,0,arousal
1076919226231705605,1,0.0,0.0,-0.9442,0.537,0.46299999999999997,0.0,anger,foot italian upa imposed st service charge restaurant tax terrorism armed modi taxes tax terrorism armed terrorism,Sun Dec 23 19:15:26 +0000 2018,23872,26229,278,False,0,year india pm modi explains via namo app, गोमनतक,1,2,0,0,
1084964567292264451,1,0.0,0.0,0.34,0.0,0.625,0.375,dominance,explanation home affairs inland security,Tue Jan 15 00:04:45 +0000 2019,880,1052,88,False,0,realised saving per year taxes modi govt,Cajicá Colombia,2,1,0,1,
1073547728737705984,1,-0.02,0.65,0.4215,0.21899999999999997,0.41700000000000004,0.365,joy,much love mr modi requesting things always hated that’s true conn…,Fri Dec 14 11:58:18 +0000 2018,18432,52331,139,False,293,much love mr modi requesting things always hated that’s true connection love power mark,Unknown,0,1,0,0,
1084870326520111106,1,0.05,0.1,-0.4215,0.177,0.823,0.0,arousal,john dayal india hater wants closed discount shops opened soon needs mother son power,Mon Jan 14 17:50:16 +0000 2019,15332,66321,2814,False,0,,Mumbai,1,0,0,0,
1086231586498998272,1,0.5,0.5,0.3612,0.0,0.7879999999999999,0.212,joy,modi tamil nadu answer top fastest growing cities india cities tamil nadu seed sown namo,Fri Jan 18 11:59:26 +0000 2019,9940,5308,2053,False,1,pappu star campaigner,Chennai India,3,0,0,1,
1080658871050416129,1,0.05,0.5,0.0,0.0,1.0,0.0,dominance,elections taking cue aap appoint lakhs incharges general polls,Thu Jan 03 02:55:27 +0000 2019,1319,2444,79,False,2,elections taking cue aap appoint lakhs incharges general polls,Rajasthan,1,1,0,0,
1078183314979201024,1,0.0,0.0,-0.8934,0.379,0.496,0.125,dominance,vote minority appeasing pseudo secularism weilding terrorist shielding disparate populists deepen corruption line pockets architect surgical strikes fights terrorism tooth nail improves infrastructur quality life,Thu Dec 27 06:58:28 +0000 2018,81,302,131,False,0,amid ally getting ones ahead polls,Bengaluru India,2,1,0,0,
1072543484886900741,1,0.1,0.65,0.7393,0.175,0.426,0.39899999999999997,dominance,results havent shattered our confidence infact inspiration work hard leader shall come winning heart india,Tue Dec 11 17:27:48 +0000 2018,9,53,19,False,0,asking deliver core eectation appeasing minorities upa jst stop schemes encourage poor convert minority fr got nothing colonization,Ulhasnagar India,3,1,0,0,
1085765440331165696,1,0.25,0.25,-0.0516,0.18600000000000003,0.682,0.132,dominance,anti nationals need dare raise slogans india university called jnu shut university infact anyone supporting people should charged,Thu Jan 17 05:07:08 +0000 2019,8455,14921,97657,False,216,reason sir indian youth politically manipulated politically educated thanks,India,4,0,0,1,
